,YEAR,WEEK,RANK,PLAYER,REC,TGT,REC YDS,Y/R,LG,20+,REC TD,ATT,RUSH YDS,RUSH TD,FL,G,Zero PPR,Half PPR,One PPR
1143,2021,7,34,Tyreek Hill (MIA) ,6,9,49,8.2,17,0,0,1,18,0,0,1,6.7,9.7,12.7
1144,2021,7,35,A.J. Green (ARI) ,3,3,66,22,41,3,0,0,0,0,0,1,6.6,8.1,9.6
1145,2021,7,36,Darius Slayton (NYG) ,5,9,63,12.6,16,0,0,0,0,0,0,1,6.3,8.8,11.3
1146,2021,7,37,Tee Higgins (CIN) ,7,15,62,8.9,11,0,0,0,0,0,0,1,6.2,9.7,13.2
1147,2021,7,38,DeVonta Smith (PHI) ,5,9,61,12.2,20,2,0,0,0,0,0,1,6.1,8.6,11.1
1148,2021,7,39,Hunter Renfrow (LV) ,7,8,58,8.3,16,0,0,0,0,0,0,1,5.8,9.3,12.8
1149,2021,7,41,Jakobi Meyers (NE) ,5,7,44,8.8,19,0,0,0,0,0,0,1,4.4,6.9,9.4
1150,2021,7,42,Zay Jones (JAC) ,1,1,43,43,43,3,0,0,0,0,0,1,4.3,4.8,5.3
1151,2021,7,43,Darnell Mooney (CHI) ,2,5,39,19.5,22,1,0,0,0,0,0,1,3.9,4.9,5.9
1152,2021,7,44,Tyler Boyd (CIN) ,4,7,39,9.8,25,1,0,0,0,0,0,1,3.9,5.9,7.9
1153,2021,7,45,Julio Jones (TB) ,2,4,38,19,20,1,0,0,0,0,0,1,3.8,4.8,5.8
1154,2021,7,46,Jarvis Landry (NO) ,5,8,37,7.4,14,0,0,0,0,0,0,1,3.7,6.2,8.7
1155,2021,7,47,Quez Watkins (PHI) ,2,4,37,18.5,27,1,0,0,0,0,0,1,3.7,4.7,5.7
1156,2021,7,48,Adam Humphries (FA) ,3,4,36,12,17,0,0,0,0,0,0,1,3.6,5.1,6.6
1157,2021,7,49,Jamison Crowder (BUF) ,4,6,34,8.5,21,1,0,0,0,0,0,1,3.4,5.4,7.4
1158,2021,7,50,Marquez Callaway (NO) ,3,7,32,10.7,14,0,0,0,0,0,0,1,3.2,4.7,6.2
1159,2021,7,51,Henry Ruggs III (FA) ,4,4,24,6,10,0,0,1,7,0,0,1,3.1,5.1,7.1
1160,2021,7,54,Nico Collins (HOU) ,2,5,28,14,22,1,0,0,0,0,0,1,2.8,3.8,4.8
1161,2021,7,56,Odell Beckham Jr. (FA) ,2,6,23,11.5,17,0,0,0,0,0,0,1,2.3,3.3,4.3
1162,2021,7,57,Josh Reynolds (DET) ,3,3,23,7.7,11,0,0,0,0,0,0,1,2.3,3.8,5.3
1163,2021,7,59,Randall Cobb (GB) ,3,4,22,7.3,15,0,0,0,0,0,0,1,2.2,3.7,5.2
1164,2021,7,60,Brandin Cooks (HOU) ,5,7,21,4.2,18,0,0,0,0,0,0,1,2.1,4.6,7.1
1165,2021,7,63,Rondale Moore (ARI) ,2,3,17,8.5,16,0,0,0,0,0,0,1,1.7,2.7,3.7
1166,2021,7,65,Danny Amendola (FA) ,3,5,17,5.7,10,0,0,0,0,0,0,1,1.7,3.2,4.7
1167,2021,7,66,Allen Robinson II (LAR) ,2,4,16,8,12,0,0,0,0,0,0,1,1.6,2.6,3.6
1168,2021,7,70,Tim Patrick (DEN) ,2,5,16,8,9,0,0,0,0,0,0,1,1.6,2.6,3.6
1169,2021,7,73,Robbie Anderson (ARI) ,3,9,14,4.7,5,0,0,0,0,0,0,1,1.4,2.9,4.4
1170,2021,7,74,Zach Pascal (PHI) ,3,6,14,4.7,13,0,0,0,0,0,0,1,1.4,2.9,4.4
1171,2021,7,76,Olamide Zaccheaus (ATL) ,1,1,13,13,13,0,0,0,0,0,0,1,1.3,1.8,2.3
1172,2021,7,77,Tyler Lockett (SEA) ,2,3,12,6,7,0,0,0,0,0,0,1,1.2,2.2,3.2
1173,2021,7,78,Tre'Quan Smith (NO) ,1,3,11,11,11,0,0,0,0,0,0,1,1.1,1.6,2.1
1174,2021,7,80,Damiere Byrd (ATL) ,1,1,10,10,10,0,0,0,0,0,0,1,1,1.5,2
1175,2021,7,82,Devin Duvernay (BAL) ,1,1,11,11,11,0,0,1,-2,0,0,1,0.9,1.4,1.9
1176,2021,7,83,Brandon Aiyuk (SF) ,1,1,6,6,6,0,0,1,3,0,0,1,0.9,1.4,1.9
1177,2021,7,84,Mecole Hardman (KC) ,4,5,28,7,9,0,0,0,0,0,1,1,0.8,2.8,4.8
1178,2021,7,86,Demarcus Robinson (BAL) ,1,4,7,7,7,0,0,0,0,0,0,1,0.7,1.2,1.7
1179,2021,7,89,Keelan Cole Sr. (LV) ,1,2,6,6,6,0,0,0,0,0,0,1,0.6,1.1,1.6
1180,2021,8,1,A.J. Brown (PHI) ,10,11,155,15.5,57,4,1,0,0,0,0,1,21.5,26.5,31.5
1181,2021,8,2,Michael Pittman Jr. (IND) ,10,15,86,8.6,38,2,2,0,0,0,0,1,20.6,25.6,30.6
1182,2021,8,3,Chris Godwin (TB) ,8,12,140,17.5,44,5,1,0,0,0,0,1,20,24,28
1183,2021,8,4,Amari Cooper (CLE) ,8,13,122,15.3,33,3,1,0,0,0,0,1,18.2,22.2,26.2
1184,2021,8,5,Robert Woods (TEN) ,3,9,35,11.7,28,1,1,3,22,1,0,1,17.7,19.2,20.7
1185,2021,8,6,Cooper Kupp (LAR) ,7,9,115,16.4,52,4,1,0,0,0,0,1,17.5,21,24.5
1186,2021,8,7,Deebo Samuel (SF) ,6,9,171,28.5,83,12,0,0,0,0,0,1,17.1,20.1,23.1
1187,2021,8,8,DK Metcalf (SEA) ,6,6,43,7.2,16,0,2,0,0,0,0,1,16.3,19.3,22.3
1188,2021,8,9,Cedrick Wilson Jr. (MIA) ,3,3,84,28,73,4,1,0,0,0,0,1,14.4,15.9,17.4
1189,2021,8,10,Tyreek Hill (MIA) ,12,18,94,7.8,15,0,1,0,0,0,0,1,15.4,21.4,27.4
1190,2021,8,11,Tyler Boyd (CIN) ,5,8,69,13.8,21,1,1,0,0,0,0,1,12.9,15.4,17.9
1191,2021,8,12,Brandin Cooks (HOU) ,6,6,83,13.8,45,3,1,0,0,0,0,1,14.3,17.3,20.3
1192,2021,8,13,Tyler Lockett (SEA) ,12,13,142,11.8,28,3,0,0,0,0,0,1,14.2,20.2,26.2
1193,2021,8,14,Adam Thielen (MIN) ,6,9,78,13,32,3,1,0,0,0,0,1,13.8,16.8,19.8
1194,2021,8,15,Keenan Allen (LAC) ,6,11,77,12.8,41,3,1,0,0,0,0,1,13.7,16.7,19.7
1195,2021,8,16,Randall Cobb (GB) ,3,5,15,5,7,0,2,0,0,0,0,1,13.5,15,16.5
1196,2021,8,17,CeeDee Lamb (DAL) ,6,8,112,18.7,35,3,0,0,0,0,0,1,11.2,14.2,17.2
1197,2021,8,20,Cole Beasley (FA) ,10,13,110,11,20,2,0,0,0,0,0,1,11,16,21
1198,2021,8,21,Mike Evans (TB) ,2,4,48,24,41,3,1,0,0,0,0,1,10.8,11.8,12.8
1199,2021,8,22,Ja'Marr Chase (CIN) ,3,9,32,10.7,21,1,1,1,9,0,0,1,10.1,11.6,13.1
1200,2021,8,23,Stefon Diggs (BUF) ,5,7,40,8,19,0,1,0,0,0,0,1,10,12.5,15
1201,2021,8,24,Diontae Johnson (PIT) ,6,13,98,16.3,50,4,0,0,0,0,0,1,9.8,12.8,15.8
1202,2021,8,26,Tee Higgins (CIN) ,4,6,97,24.3,54,5,0,0,0,0,0,1,9.7,11.7,13.7
1203,2021,8,27,Tre'Quan Smith (NO) ,3,3,33,11,16,0,1,0,0,0,0,1,9.3,10.8,12.3
1204,2021,8,28,Gabe Davis (BUF) ,4,5,29,7.3,11,0,1,0,0,0,0,1,8.9,10.9,12.9
1205,2021,8,29,Van Jefferson (LAR) ,3,6,88,29.3,68,4,0,0,0,0,0,1,8.8,10.3,11.8
1206,2021,8,30,DeVante Parker (NE) ,8,11,85,10.6,23,1,0,0,0,0,0,1,8.5,12.5,16.5
1207,2021,8,31,Jamison Crowder (BUF) ,8,9,84,10.5,26,1,0,0,0,0,1,1,6.4,10.4,14.4
1208,2021,8,32,Joshua Palmer (LAC) ,1,1,24,24,24,1,1,0,0,0,0,1,8.4,8.9,9.4
1209,2021,8,34,Braxton Berrios (NYJ) ,2,2,13,6.5,8,0,1,0,0,0,0,1,7.3,8.3,9.3
1210,2021,8,36,Elijah Moore (NYJ) ,6,6,67,11.2,24,1,0,1,4,0,0,1,7.1,10.1,13.1
1211,2021,8,37,DeAndre Hopkins (ARI) ,2,2,66,33,55,4,0,0,0,0,0,1,6.6,7.6,8.6
1212,2021,8,39,Brandon Aiyuk (SF) ,4,7,45,11.3,23,1,0,0,0,0,0,1,4.5,6.5,8.5
1213,2021,8,40,Darnell Mooney (CHI) ,6,9,64,10.7,20,1,0,0,0,0,0,1,6.4,9.4,12.4
1214,2021,8,41,Tim Patrick (DEN) ,3,3,64,21.3,31,2,0,0,0,0,0,1,6.4,7.9,9.4
1215,2021,8,42,Mecole Hardman (KC) ,5,7,63,12.6,24,1,0,0,0,0,0,1,6.3,8.8,11.3
1216,2021,8,43,Chase Claypool (CHI) ,4,5,45,11.3,16,0,0,2,16,0,0,1,6.1,8.1,10.1
1217,2021,8,44,Nelson Agholor (NE) ,3,6,60,20,44,3,0,0,0,0,0,1,6,7.5,9
1218,2021,8,45,DJ Moore (CAR) ,4,8,59,14.8,23,2,0,0,0,0,0,1,5.9,7.9,9.9
1219,2021,8,48,Deonte Harty (NO) ,3,7,35,11.7,14,0,0,1,22,0,0,1,5.7,7.2,8.7
1220,2021,8,49,Jakobi Meyers (NE) ,4,9,36,9,16,0,0,0,0,0,0,1,3.6,5.6,7.6
1221,2021,8,50,Nico Collins (HOU) ,4,4,55,13.8,26,1,0,0,0,0,0,1,5.5,7.5,9.5
1222,2021,8,51,Jarvis Landry (NO) ,5,10,65,13,19,0,0,1,5,0,1,1,5,7.5,10
1223,2021,8,52,A.J. Green (ARI) ,5,8,50,10,23,1,0,0,0,0,0,1,5,7.5,10
1224,2021,8,53,Christian Kirk (JAC) ,4,6,46,11.5,29,1,0,0,0,0,0,1,4.6,6.6,8.6
1225,2021,8,54,Amon-Ra St. Brown (DET) ,3,5,46,15.3,34,2,0,0,0,0,0,1,4.6,6.1,7.6
1226,2021,8,55,Zach Pascal (PHI) ,5,8,43,8.6,11,0,0,0,0,0,0,1,4.3,6.8,9.3
1227,2021,8,56,Courtland Sutton (DEN) ,2,4,40,20,31,2,0,0,0,0,0,1,4,5,6
1228,2021,8,57,Jerry Jeudy (DEN) ,4,4,39,9.8,18,0,0,1,0,0,0,1,3.9,5.9,7.9
1229,2021,8,59,Adam Humphries (FA) ,2,3,35,17.5,23,1,0,0,0,0,0,1,3.5,4.5,5.5
1230,2021,8,60,Marvin Jones Jr. (JAC) ,5,8,35,7,13,0,0,0,0,0,0,1,3.5,6,8.5
1231,2021,8,61,Terry McLaurin (WAS) ,3,7,23,7.7,17,0,0,1,12,0,0,1,3.5,5,6.5
1232,2021,8,66,Marquez Callaway (NO) ,3,5,30,10,16,0,0,0,0,0,0,1,3,4.5,6
1233,2021,8,69,Jaylen Waddle (MIA) ,4,11,29,7.3,12,0,0,0,0,0,0,1,2.9,4.9,6.9
1234,2021,8,70,Rashard Higgins (CAR) ,2,4,27,13.5,16,0,0,0,0,0,0,1,2.7,3.7,4.7
1235,2021,8,71,Keelan Cole Sr. (LV) ,3,5,25,8.3,11,0,0,0,0,0,0,1,2.5,4,5.5
1236,2021,8,72,Sterling Shepard (NYG) ,4,7,25,6.3,19,0,0,0,0,0,0,1,2.5,4.5,6.5
1237,2021,8,73,Chris Conley (TEN) ,1,2,24,24,24,1,0,0,0,0,0,1,2.4,2.9,3.4
1238,2021,8,75,Laviska Shenault Jr. (CAR) ,2,4,13,6.5,7,0,0,1,8,0,0,1,2.1,3.1,4.1
1239,2021,8,76,Allen Robinson II (LAR) ,3,4,21,7,10,0,0,0,0,0,0,1,2.1,3.6,5.1
1240,2021,8,77,Justin Jefferson (MIN) ,2,4,21,10.5,18,0,0,0,0,0,0,1,2.1,3.1,4.1
1241,2021,8,78,Jalen Reagor (MIN) ,1,2,0,0,0,0,0,2,21,0,0,1,2.1,2.6,3.1
1242,2021,8,79,Cam Sims (WAS) ,1,2,20,20,20,1,0,0,0,0,0,1,2,2.5,3
1243,2021,8,80,Mike Williams (LAC) ,2,5,19,9.5,14,0,0,0,0,0,0,1,1.9,2.9,3.9
1244,2021,8,81,Demarcus Robinson (BAL) ,1,1,18,18,18,0,0,0,0,0,0,1,1.8,2.3,2.8
1245,2021,8,83,Quez Watkins (PHI) ,2,2,18,9,16,0,0,0,0,0,0,1,1.8,2.8,3.8
1246,2021,8,84,Kendrick Bourne (NE) ,4,7,38,9.5,14,0,0,0,0,0,1,1,1.8,3.8,5.8
1247,2021,8,85,Jalen Guyton (LAC) ,1,2,18,18,18,0,0,0,0,0,0,1,1.8,2.3,2.8
1248,2021,8,86,T.Y. Hilton (FA) ,2,5,16,8,10,0,0,0,0,0,0,1,1.6,2.6,3.6
1249,2021,8,88,DeVonta Smith (PHI) ,1,3,15,15,15,0,0,0,0,0,0,1,1.5,2,2.5
1250,2021,8,89,Olamide Zaccheaus (ATL) ,1,1,12,12,12,0,0,0,0,0,0,1,1.2,1.7,2.2
1251,2021,8,91,Byron Pringle (CHI) ,1,2,12,12,12,0,0,0,0,0,0,1,1.2,1.7,2.2
1252,2021,8,94,Ray-Ray McCloud (SF) ,0,0,0,0,0,0,0,1,10,0,0,1,1,1,1
1253,2021,8,96,K.J. Osborn (MIN) ,2,3,10,5,6,0,0,0,0,0,0,1,1,2,3
1254,2021,8,99,Noah Brown (DAL) ,1,2,7,7,7,0,0,0,0,0,0,1,0.7,1.2,1.7
1255,2021,8,102,Odell Beckham Jr. (FA) ,1,1,6,6,6,0,0,0,0,0,0,1,0.6,1.1,1.6
1256,2021,8,104,Rondale Moore (ARI) ,3,4,24,8,9,0,0,2,1,0,1,1,0.5,2,3.5
1257,2021,8,105,James Washington (DAL) ,1,1,4,4,4,0,0,0,0,0,0,1,0.4,0.9,1.4
1258,2021,8,106,Danny Amendola (FA) ,2,5,3,1.5,3,0,0,0,0,0,0,1,0.3,1.3,2.3
1259,2021,9,1,Elijah Moore (NYJ) ,7,8,84,12,26,1,2,0,0,0,0,1,20.4,23.9,27.4
1260,2021,9,2,Olamide Zaccheaus (ATL) ,3,3,58,19.3,49,3,2,0,0,0,0,1,17.8,19.3,20.8
1261,2021,9,3,Darnell Mooney (CHI) ,3,6,41,13.7,20,1,1,1,15,1,0,1,17.6,19.1,20.6
1262,2021,9,4,DeVonta Smith (PHI) ,5,6,116,23.2,28,3,1,0,0,0,0,1,17.6,20.1,22.6
1263,2021,9,6,Donovan Peoples-Jones (CLE) ,2,3,86,43,60,5,1,0,0,0,0,1,14.6,15.6,16.6
1264,2021,9,7,Tim Patrick (DEN) ,4,5,85,21.3,44,3,1,0,0,0,0,1,14.5,16.5,18.5
1265,2021,9,8,Justin Jefferson (MIN) ,3,5,69,23,50,4,1,1,11,0,0,1,14,15.5,17
1266,2021,9,9,Brandon Aiyuk (SF) ,6,8,89,14.8,22,1,1,1,-2,0,1,1,12.7,15.7,18.7
1267,2021,9,10,Michael Pittman Jr. (IND) ,5,6,64,12.8,19,0,1,0,0,0,0,1,12.4,14.9,17.4
1268,2021,9,11,Marquise Brown (ARI) ,9,12,116,12.9,22,3,0,0,0,0,0,1,11.6,16.1,20.6
1269,2021,9,12,Hunter Renfrow (LV) ,7,9,49,7,20,1,1,0,0,0,0,1,10.9,14.4,17.9
1270,2021,9,13,Robert Woods (TEN) ,7,10,98,14,22,1,0,1,6,0,0,1,10.4,13.9,17.4
1271,2021,9,14,Christian Kirk (JAC) ,6,6,91,15.2,50,4,0,0,0,0,0,1,9.1,12.1,15.1
1272,2021,9,15,Keenan Allen (LAC) ,12,13,104,8.7,18,0,0,0,0,0,0,1,10.4,16.4,22.4
1273,2021,9,16,Cooper Kupp (LAR) ,11,13,95,8.6,17,0,0,0,0,0,0,1,9.5,15,20.5
1274,2021,9,18,Stefon Diggs (BUF) ,6,8,85,14.2,28,1,0,0,0,0,0,1,8.5,11.5,14.5
1275,2021,9,19,Marquez Callaway (NO) ,3,6,25,8.3,15,0,1,0,0,0,0,1,8.5,10,11.5
1276,2021,9,20,Jaylen Waddle (MIA) ,8,10,83,10.4,17,0,0,0,0,0,0,1,8.3,12.3,16.3
1277,2021,9,21,Mack Hollins (LV) ,3,6,22,7.3,10,0,1,0,0,0,0,1,8.2,9.7,11.2
1278,2021,9,22,Allen Lazard (GB) ,1,1,20,20,20,1,1,0,0,0,0,1,8,8.5,9
1279,2021,9,23,Tee Higgins (CIN) ,6,8,78,13,20,1,0,0,0,0,0,1,7.8,10.8,13.8
1280,2021,9,24,Jerry Jeudy (DEN) ,6,8,69,11.5,25,2,0,0,0,0,0,1,6.9,9.9,12.9
1281,2021,9,25,Allen Robinson II (LAR) ,4,6,68,17,39,2,0,0,0,0,0,1,6.8,8.8,10.8
1282,2021,9,26,Devin Duvernay (BAL) ,2,2,8,4,5,0,1,0,0,0,0,1,6.8,7.8,8.8
1283,2021,9,27,Diontae Johnson (PIT) ,5,6,56,11.2,22,1,0,2,11,0,0,1,6.7,9.2,11.7
1284,2021,9,28,Adam Thielen (MIN) ,2,7,6,3,5,0,1,0,0,0,0,1,6.6,7.6,8.6
1285,2021,9,29,Keelan Cole Sr. (LV) ,5,8,66,13.2,18,0,0,0,0,0,0,1,6.6,9.1,11.6
1286,2021,9,30,Emmanuel Sanders (FA) ,4,8,65,16.3,22,1,0,0,0,0,0,1,6.5,8.5,10.5
1287,2021,9,31,Russell Gage (TB) ,7,8,64,9.1,20,1,0,0,0,0,0,1,6.4,9.9,13.4
1288,2021,9,32,Deebo Samuel (SF) ,5,9,63,12.6,32,2,0,0,0,0,0,1,6.3,8.8,11.3
1289,2021,9,34,Mike Williams (LAC) ,2,5,58,29,49,3,0,0,0,0,0,1,5.8,6.8,7.8
1290,2021,9,35,Zach Pascal (PHI) ,4,7,58,14.5,31,2,0,0,0,0,0,1,5.8,7.8,9.8
1291,2021,9,36,Brandin Cooks (HOU) ,6,14,56,9.3,10,0,0,0,0,0,0,1,5.6,8.6,11.6
1292,2021,9,37,James Washington (DAL) ,1,3,42,42,42,3,0,2,13,0,0,1,5.5,6,6.5
1293,2021,9,38,Tre'Quan Smith (NO) ,3,4,53,17.7,20,1,0,0,0,0,0,1,5.3,6.8,8.3
1294,2021,9,39,Rashod Bateman (BAL) ,5,8,52,10.4,15,0,0,0,0,0,0,1,5.2,7.7,10.2
1295,2021,9,40,Deonte Harty (NO) ,6,8,52,8.7,19,0,0,0,0,0,0,1,5.2,8.2,11.2
1296,2021,9,41,Randall Cobb (GB) ,3,5,50,16.7,35,2,0,0,0,0,0,1,5,6.5,8
1297,2021,9,43,Danny Amendola (FA) ,3,7,49,16.3,39,2,0,0,0,0,0,1,4.9,6.4,7.9
1298,2021,9,44,DJ Moore (CAR) ,3,7,32,10.7,13,0,0,2,14,0,0,1,4.6,6.1,7.6
1299,2021,9,45,Chase Claypool (CHI) ,3,5,30,10,26,1,0,2,13,0,0,1,4.3,5.8,7.3
1300,2021,9,46,Davante Adams (LV) ,6,14,42,7,14,0,0,0,0,0,0,1,4.2,7.2,10.2
1301,2021,9,47,A.J. Brown (PHI) ,5,11,42,8.4,16,0,0,0,0,0,0,1,4.2,6.7,9.2
1302,2021,9,48,Van Jefferson (LAR) ,3,7,41,13.7,20,1,0,0,0,0,0,1,4.1,5.6,7.1
1303,2021,9,51,Jamison Crowder (BUF) ,5,7,38,7.6,12,0,0,0,0,0,0,1,3.8,6.3,8.8
1304,2021,9,53,Chris Conley (TEN) ,2,3,38,19,23,1,0,0,0,0,0,1,3.8,4.8,5.8
1305,2021,9,54,Amari Cooper (CLE) ,2,5,37,18.5,32,2,0,0,0,0,0,1,3.7,4.7,5.7
1306,2021,9,55,Julio Jones (TB) ,4,4,35,8.8,13,0,0,0,0,0,0,1,3.5,5.5,7.5
1307,2021,9,56,Kendrick Bourne (NE) ,3,4,34,11.3,18,0,0,0,0,0,0,1,3.4,4.9,6.4
1308,2021,9,57,Tyreek Hill (MIA) ,4,11,37,9.3,13,0,0,1,-4,0,0,1,3.3,5.3,7.3
1309,2021,9,58,Cole Beasley (FA) ,8,11,33,4.1,9,0,0,0,0,0,0,1,3.3,7.3,11.3
1310,2021,9,59,Courtland Sutton (DEN) ,1,2,9,9,9,0,0,0,0,0,0,1,0.9,1.4,1.9
1311,2021,9,60,Ja'Marr Chase (CIN) ,6,13,49,8.2,15,0,0,2,0,0,1,1,2.9,5.9,8.9
1312,2021,9,61,Kenny Golladay (NYG) ,2,3,28,14,14,0,0,0,0,0,0,1,2.8,3.8,4.8
1313,2021,9,62,Cedrick Wilson Jr. (MIA) ,2,5,28,14,24,1,0,0,0,0,0,1,2.8,3.8,4.8
1314,2021,9,63,Nico Collins (HOU) ,3,3,25,8.3,11,0,0,0,0,0,0,1,2.5,4,5.5
1315,2021,9,64,Rondale Moore (ARI) ,5,5,25,5,9,0,0,0,0,0,0,1,2.5,5,7.5
1316,2021,9,65,CeeDee Lamb (DAL) ,2,9,23,11.5,18,0,0,0,0,0,0,1,2.3,3.3,4.3
1317,2021,9,67,Joshua Palmer (LAC) ,2,2,22,11,15,0,0,0,0,0,0,1,2.2,3.2,4.2
1318,2021,9,68,Marvin Jones Jr. (JAC) ,3,5,21,7,12,0,0,0,0,0,0,1,2.1,3.6,5.1
1319,2021,9,69,Zay Jones (JAC) ,1,4,20,20,20,1,0,0,0,0,0,1,2,2.5,3
1320,2021,9,70,Mecole Hardman (KC) ,3,6,20,6.7,9,0,0,0,0,0,0,1,2,3.5,5
1321,2021,9,71,K.J. Osborn (MIN) ,1,2,20,20,20,1,0,0,0,0,0,1,2,2.5,3
1322,2021,9,72,Laviska Shenault Jr. (CAR) ,4,4,24,6,9,0,0,1,-4,0,0,1,2,4,6
1323,2021,9,74,Marquez Valdes-Scantling (KC) ,2,2,19,9.5,16,0,0,0,0,0,0,1,1.9,2.9,3.9
1324,2021,9,75,Jalen Guyton (LAC) ,1,2,19,19,19,0,0,0,0,0,0,1,1.9,2.4,2.9
1325,2021,9,81,Tyler Boyd (CIN) ,1,2,11,11,11,0,0,0,0,0,0,1,1.1,1.6,2.1
1326,2021,9,83,Jarvis Landry (NO) ,3,5,11,3.7,7,0,0,1,0,0,0,1,1.1,2.6,4.1
1327,2021,9,84,Isaiah McKenzie (BUF) ,2,2,10,5,9,0,0,0,0,0,0,1,1,2,3
1328,2021,9,85,Quez Watkins (PHI) ,2,3,9,4.5,7,0,0,0,0,0,0,1,0.9,1.9,2.9
1329,2021,9,87,Jakobi Meyers (NE) ,1,4,8,8,8,0,0,0,0,0,0,1,0.8,1.3,1.8
1330,2021,9,91,Braxton Berrios (NYJ) ,2,3,5,2.5,5,0,0,0,0,0,0,1,0.5,1.5,2.5
1331,2021,9,94,Demarcus Robinson (BAL) ,1,1,2,2,2,0,0,0,0,0,0,1,0.2,0.7,1.2
1332,2021,9,95,Robbie Anderson (ARI) ,1,3,2,2,2,0,0,0,0,0,0,1,0.2,0.7,1.2
1333,2021,10,1,Deebo Samuel (SF) ,5,5,97,19.4,40,4,1,5,36,1,0,1,25.3,27.8,30.3
1334,2021,10,2,CeeDee Lamb (DAL) ,6,7,94,15.7,37,3,2,1,12,0,0,1,22.6,25.6,28.6
1335,2021,10,3,Stefon Diggs (BUF) ,8,13,162,20.3,57,8,1,0,0,0,0,1,22.2,26.2,30.2
1336,2021,10,4,Tyreek Hill (MIA) ,7,10,83,11.9,32,2,2,1,2,0,0,1,20.5,24,27.5
1337,2021,10,5,Kendrick Bourne (NE) ,4,4,98,24.5,48,4,1,3,43,0,0,1,20.1,22.1,24.1
1338,2021,10,6,DeVonta Smith (PHI) ,4,6,66,16.5,36,2,2,0,0,0,0,1,18.6,20.6,22.6
1339,2021,10,9,Justin Jefferson (MIN) ,9,11,143,15.9,27,4,0,1,-4,0,0,1,13.9,18.4,22.9
1340,2021,10,10,Mike Evans (TB) ,2,3,62,31,40,4,1,0,0,0,0,1,12.2,13.2,14.2
1341,2021,10,11,Cooper Kupp (LAR) ,11,13,122,11.1,29,2,0,0,0,0,0,1,12.2,17.7,23.2
1342,2021,10,13,Jakobi Meyers (NE) ,4,4,49,12.3,26,1,1,0,0,0,0,1,10.9,12.9,14.9
1343,2021,10,14,Byron Pringle (CHI) ,4,5,46,11.5,22,1,1,0,0,0,0,1,10.6,12.6,14.6
1344,2021,10,16,Hunter Renfrow (LV) ,7,9,46,6.6,15,0,1,0,0,0,0,1,10.6,14.1,17.6
1345,2021,10,17,Gabe Davis (BUF) ,3,3,105,35,49,6,0,0,0,0,0,1,10.5,12,13.5
1346,2021,10,18,Elijah Moore (NYJ) ,3,6,44,14.7,25,1,1,0,0,0,0,1,10.4,11.9,13.4
1347,2021,10,19,Tre'Quan Smith (NO) ,4,7,44,11,21,1,1,0,0,0,0,1,10.4,12.4,14.4
1348,2021,10,21,Keenan Allen (LAC) ,8,11,98,12.3,26,2,0,0,0,0,0,1,9.8,13.8,17.8
1349,2021,10,22,Marquez Callaway (NO) ,2,4,37,18.5,22,1,1,0,0,0,0,1,9.7,10.7,11.7
1350,2021,10,23,Robbie Anderson (ARI) ,4,6,37,9.3,17,0,1,0,0,0,0,1,9.7,11.7,13.7
1351,2021,10,24,Isaiah McKenzie (BUF) ,1,3,12,12,12,0,0,2,17,1,0,1,8.9,9.4,9.9
1352,2021,10,26,Rashod Bateman (BAL) ,6,8,80,13.3,30,3,0,0,0,0,0,1,8,11,14
1353,2021,10,27,Davante Adams (LV) ,7,11,78,11.1,34,2,0,0,0,0,0,1,7.8,11.3,14.8
1354,2021,10,28,James Washington (DAL) ,2,6,15,7.5,9,0,1,0,0,0,0,1,7.5,8.5,9.5
1355,2021,10,29,Corey Davis (NYJ) ,5,7,93,18.6,28,2,0,0,0,0,1,1,7.3,9.8,12.3
1356,2021,10,30,Michael Pittman Jr. (IND) ,5,5,71,14.2,27,1,0,0,0,0,0,1,7.1,9.6,12.1
1357,2021,10,31,Deonte Harty (NO) ,3,4,84,28,46,4,0,1,6,0,1,1,7,8.5,10
1358,2021,10,32,Adam Thielen (MIN) ,5,7,65,13,19,0,0,0,0,0,0,1,6.5,9,11.5
1359,2021,10,33,Ray-Ray McCloud (SF) ,9,12,63,7,17,0,0,0,0,0,0,1,6.3,10.8,15.3
1360,2021,10,34,Diontae Johnson (PIT) ,7,13,83,11.9,36,3,0,0,0,0,1,1,6.3,9.8,13.3
1361,2021,10,35,Jaylen Waddle (MIA) ,4,6,61,15.3,35,2,0,0,0,0,0,1,6.1,8.1,10.1
1362,2021,10,36,Amon-Ra St. Brown (DET) ,4,6,61,15.3,30,2,0,0,0,0,0,1,6.1,8.1,10.1
1363,2021,10,37,Terry McLaurin (WAS) ,6,8,59,9.8,21,1,0,0,0,0,0,1,5.9,8.9,11.9
1364,2021,10,38,Christian Kirk (JAC) ,7,8,58,8.3,20,1,0,0,0,0,0,1,5.8,9.3,12.8
1365,2021,10,39,Chris Godwin (TB) ,7,8,57,8.1,15,0,0,0,0,0,0,1,5.7,9.2,12.7
1366,2021,10,40,Van Jefferson (LAR) ,3,7,54,18,33,2,0,0,0,0,0,1,5.4,6.9,8.4
1367,2021,10,41,Amari Cooper (CLE) ,4,4,51,12.8,22,1,0,0,0,0,0,1,5.1,7.1,9.1
1368,2021,10,42,Jerry Jeudy (DEN) ,6,9,48,8,15,0,0,1,3,0,0,1,5.1,8.1,11.1
